Posting Date;Plant;Material;Quantity
07/10/2024;loc15;10010101;63,600
07/10/2024;loc16;10010101;911,000
07/10/2024;loc16;10010101;350,000
07/10/2024;loc17;10010101;1.053,000
07/10/2024;loc17;10010101;795,400
07/10/2024;loc18;10010101;334,900
07/10/2024;loc32;10010101;915,200
07/10/2024;loc32;10010101;1.257,600
07/10/2024;loc32;10010101;1.505,200
07/10/2024;loc32;10010101;1.061,100
07/10/2024;loc32;10010101;981,600
07/10/2024;loc32;10010101;1.777,500
07/10/2024;loc20;10010101;1.114,700
07/10/2024;loc20;10010101;1.119,900
07/10/2024;loc20;10010101;510,400
07/10/2024;loc21;10010101;835,500
07/10/2024;loc22;10010101;726,900
07/10/2024;loc22;10010101;6,600
07/10/2024;loc23;10010101;10,000
07/10/2024;loc23;10010101;195,400
07/10/2024;loc33;10010101;5.334,600
07/10/2024;loc24;10010101;907,000
07/10/2024;loc25;10010101;7,800
07/10/2024;loc25;10010101;64,400
07/10/2024;loc26;10010101;429,400
07/10/2024;loc27;10010101;39.050,000
07/10/2024;loc28;10010101;5,400
07/10/2024;loc28;10010101;20,000
07/10/2024;loc28;10010101;398,800
08/10/2024;loc02;10010101;106,900
08/10/2024;loc02;10010101;700,000
08/10/2024;loc03;10010101;820,700
08/10/2024;loc03;10010101;877,900
08/10/2024;loc29;10010101;107,700
08/10/2024;loc04;10010101;14,000
08/10/2024;loc04;10010101;189,400
08/10/2024;loc05;10010101;1.017,800
08/10/2024;loc06;10010101;438,500
08/10/2024;loc07;10010101;97,400
08/10/2024;loc08;10010101;47,600
08/10/2024;loc30;10010101;4.853,200
08/10/2024;loc09;10010101;1.227,100
08/10/2024;loc09;10010101;171,400
08/10/2024;loc10;10010101;2.120,000
08/10/2024;loc10;10010101;1.853,300
08/10/2024;loc11;10010101;391,100
08/10/2024;loc12;10010101;460,000
08/10/2024;loc12;10010101;-1,400
08/10/2024;loc12;10010101;-1,000
08/10/2024;loc12;10010101;-460,000
08/10/2024;loc12;10010101;380,000
08/10/2024;loc12;10010101;1.679,200
08/10/2024;loc12;10010101;160,000
08/10/2024;loc13;10010101;318,500
08/10/2024;loc13;10010101;441,900
08/10/2024;loc14;10010101;182,000
08/10/2024;loc15;10010101;250,000
08/10/2024;loc31;10010101;161,200
08/10/2024;loc16;10010101;800,000
08/10/2024;loc16;10010101;845,000
08/10/2024;loc17;10010101;2.323,800
08/10/2024;loc17;10010101;2.163,600
08/10/2024;loc18;10010101;293,600
08/10/2024;loc19;10010101;793,000
08/10/2024;loc19;10010101;375,000
08/10/2024;loc19;10010101;-0,600
08/10/2024;loc19;10010101;738,500
08/10/2024;loc32;10010101;9.108,800
08/10/2024;loc32;10010101;1.048,700
08/10/2024;loc32;10010101;765,100
08/10/2024;loc32;10010101;936,400
08/10/2024;loc32;10010101;932,600
08/10/2024;loc32;10010101;-3,000
08/10/2024;loc32;10010101;892,700
08/10/2024;loc20;10010101;1.302,600
08/10/2024;loc20;10010101;40,000
08/10/2024;loc20;10010101;300,000
08/10/2024;loc20;10010101;506,400
08/10/2024;loc20;10010101;554,100
08/10/2024;loc21;10010101;500,000
08/10/2024;loc21;10010101;570,000
08/10/2024;loc21;10010101;590,700
08/10/2024;loc22;10010101;1.999,800
08/10/2024;loc22;10010101;365,600
08/10/2024;loc23;10010101;298,900
08/10/2024;loc33;10010101;37,400
08/10/2024;loc24;10010101;347,600
08/10/2024;loc25;10010101;24,400
08/10/2024;loc25;10010101;59,400
08/10/2024;loc26;10010101;627,100
08/10/2024;loc27;10010101;25.110,000
08/10/2024;loc27;10010101;1.890,000
08/10/2024;loc27;10010101;-1.890,000
08/10/2024;loc28;10010101;806,600
09/10/2024;loc02;10010101;173,700
09/10/2024;loc02;10010101;1.578,000
09/10/2024;loc03;10010101;980,400
09/10/2024;loc03;10010101;1.266,100
09/10/2024;loc29;10010101;129,500
09/10/2024;loc04;10010101;4,400
09/10/2024;loc04;10010101;161,400
09/10/2024;loc05;10010101;1.136,200
09/10/2024;loc05;10010101;-1,000
09/10/2024;loc06;10010101;479,500
09/10/2024;loc07;10010101;50,400
09/10/2024;loc07;10010101;518,600
09/10/2024;loc07;10010101;48,400
09/10/2024;loc08;10010101;221,800
09/10/2024;loc08;10010101;304,000
09/10/2024;loc08;10010101;288,500
09/10/2024;loc08;10010101;326,300
09/10/2024;loc30;10010101;-12,600
09/10/2024;loc30;10010101;-1,400
09/10/2024;loc30;10010101;3.558,000
09/10/2024;loc09;10010101;82,200
09/10/2024;loc09;10010101;1.597,400
09/10/2024;loc10;10010101;4.539,500
09/10/2024;loc11;10010101;400,500
09/10/2024;loc12;10010101;260,000
09/10/2024;loc12;10010101;-0,100
09/10/2024;loc12;10010101;848,300
09/10/2024;loc12;10010101;-1,300
09/10/2024;loc14;10010101;286,700
09/10/2024;loc15;10010101;179,600
09/10/2024;loc31;10010101;262,500
09/10/2024;loc16;10010101;1.770,800
09/10/2024;loc16;10010101;1.140,000
09/10/2024;loc17;10010101;1.700,000
09/10/2024;loc17;10010101;977,600
09/10/2024;loc18;10010101;412,800
09/10/2024;loc19;10010101;1.002,000
09/10/2024;loc19;10010101;-5,600
09/10/2024;loc32;10010101;1.276,200
09/10/2024;loc32;10010101;1.233,400
09/10/2024;loc32;10010101;5.460,800
09/10/2024;loc32;10010101;1.451,200
09/10/2024;loc32;10010101;924,700
09/10/2024;loc32;10010101;672,900
09/10/2024;loc20;10010101;763,400
09/10/2024;loc20;10010101;582,600
09/10/2024;loc20;10010101;-0,100
09/10/2024;loc21;10010101;885,000
09/10/2024;loc22;10010101;676,800
09/10/2024;loc22;10010101;4,000
09/10/2024;loc23;10010101;324,600
09/10/2024;loc33;10010101;2.340,000
09/10/2024;loc33;10010101;2.810,000
09/10/2024;loc25;10010101;198,200
09/10/2024;loc25;10010101;304,200
09/10/2024;loc26;10010101;281,500
09/10/2024;loc26;10010101;20,000
09/10/2024;loc27;10010101;29.500,000
09/10/2024;loc28;10010101;78,600
09/10/2024;loc28;10010101;262,000
09/10/2024;loc28;10010101;60,000
10/10/2024;loc02;10010101;70,800
10/10/2024;loc02;10010101;155,100
10/10/2024;loc03;10010101;1.562,700
10/10/2024;loc03;10010101;2.557,700
10/10/2024;loc29;10010101;404,700
10/10/2024;loc04;10010101;30,000
10/10/2024;loc04;10010101;413,800
10/10/2024;loc04;10010101;210,000
10/10/2024;loc05;10010101;599,500
10/10/2024;loc05;10010101;500,000
10/10/2024;loc05;10010101;-0,600
10/10/2024;loc06;10010101;41,000
10/10/2024;loc06;10010101;617,600
10/10/2024;loc07;10010101;23,200
10/10/2024;loc08;10010101;399,500
10/10/2024;loc08;10010101;540,100
10/10/2024;loc30;10010101;-1,300
10/10/2024;loc30;10010101;3.180,100
10/10/2024;loc09;10010101;59,400
10/10/2024;loc09;10010101;1.092,600
10/10/2024;loc10;10010101;3.223,900
10/10/2024;loc10;10010101;-0,400
10/10/2024;loc11;10010101;23,000
10/10/2024;loc11;10010101;429,400
10/10/2024;loc12;10010101;-0,200
10/10/2024;loc12;10010101;2.241,600
10/10/2024;loc13;10010101;224,600
10/10/2024;loc13;10010101;392,200
10/10/2024;loc13;10010101;310,500
10/10/2024;loc13;10010101;325,200
10/10/2024;loc14;10010101;184,500
10/10/2024;loc15;10010101;341,600
10/10/2024;loc15;10010101;135,000
10/10/2024;loc31;10010101;205,900
10/10/2024;loc31;10010101;60,000
10/10/2024;loc16;10010101;1.540,000
10/10/2024;loc16;10010101;828,100
10/10/2024;loc17;10010101;2.354,600
10/10/2024;loc17;10010101;50,000
10/10/2024;loc17;10010101;1.100,000
10/10/2024;loc18;10010101;319,400
10/10/2024;loc19;10010101;-1,200
10/10/2024;loc19;10010101;1.331,000
10/10/2024;loc32;10010101;748,100
10/10/2024;loc32;10010101;845,500
10/10/2024;loc32;10010101;1.004,500
10/10/2024;loc32;10010101;1.428,800
10/10/2024;loc32;10010101;1.249,500
10/10/2024;loc32;10010101;774,900
10/10/2024;loc32;10010101;-3,000
10/10/2024;loc20;10010101;-763,400
10/10/2024;loc20;10010101;555,100
10/10/2024;loc20;10010101;80,000
10/10/2024;loc20;10010101;750,000
10/10/2024;loc20;10010101;1.164,800
10/10/2024;loc20;10010101;1.221,800
10/10/2024;loc20;10010101;883,400
10/10/2024;loc20;10010101;993,600
10/10/2024;loc21;10010101;1.004,300
10/10/2024;loc21;10010101;150,000
10/10/2024;loc22;10010101;1.003,000
10/10/2024;loc23;10010101;873,500
10/10/2024;loc33;10010101;1.374,700
10/10/2024;loc24;10010101;698,900
10/10/2024;loc24;10010101;2.302,000
10/10/2024;loc25;10010101;26,000
10/10/2024;loc25;10010101;77,400
10/10/2024;loc27;10010101;13.170,000
10/10/2024;loc28;10010101;367,200
10/10/2024;loc28;10010101;-0,200
11/10/2024;loc02;10010101;1.315,200
11/10/2024;loc02;10010101;26,600
11/10/2024;loc03;10010101;866,500
11/10/2024;loc03;10010101;907,300
11/10/2024;loc29;10010101;200,600
11/10/2024;loc29;10010101;149,800
11/10/2024;loc04;10010101;13,200
11/10/2024;loc04;10010101;1,000
11/10/2024;loc04;10010101;115,800
11/10/2024;loc05;10010101;699,000
11/10/2024;loc06;10010101;666,900
11/10/2024;loc06;10010101;200,400
11/10/2024;loc07;10010101;275,200
11/10/2024;loc08;10010101;269,400
11/10/2024;loc08;10010101;339,300
11/10/2024;loc30;10010101;-1,200
11/10/2024;loc30;10010101;3.091,400
11/10/2024;loc30;10010101;1,200
11/10/2024;loc30;10010101;-2,800
11/10/2024;loc09;10010101;458,000
11/10/2024;loc09;10010101;1.221,200
11/10/2024;loc10;10010101;0,400
11/10/2024;loc10;10010101;2.503,000
11/10/2024;loc10;10010101;2.405,000
11/10/2024;loc11;10010101;484,400
11/10/2024;loc11;10010101;483,600
11/10/2024;loc12;10010101;1.505,400
11/10/2024;loc12;10010101;-0,100
11/10/2024;loc13;10010101;323,200
11/10/2024;loc13;10010101;244,700
11/10/2024;loc14;10010101;157,200
11/10/2024;loc15;10010101;126,500
11/10/2024;loc31;10010101;200,400
11/10/2024;loc31;10010101;126,600
11/10/2024;loc31;10010101;100,000
11/10/2024;loc31;10010101;150,000
11/10/2024;loc31;10010101;134,400
11/10/2024;loc31;10010101;160,000
11/10/2024;loc16;10010101;1.000,000
11/10/2024;loc16;10010101;338,800
11/10/2024;loc17;10010101;2.770,000
11/10/2024;loc17;10010101;1.020,100
11/10/2024;loc18;10010101;600,200
11/10/2024;loc19;10010101;782,600
11/10/2024;loc19;10010101;739,500
11/10/2024;loc19;10010101;1.019,100
11/10/2024;loc19;10010101;20,000
11/10/2024;loc32;10010101;100,000
11/10/2024;loc32;10010101;1.444,400
11/10/2024;loc32;10010101;1.435,000
11/10/2024;loc32;10010101;1.661,900
11/10/2024;loc32;10010101;1.079,300
11/10/2024;loc32;10010101;1.087,400
11/10/2024;loc20;10010101;1.195,200
11/10/2024;loc20;10010101;75,000
11/10/2024;loc20;10010101;357,200
11/10/2024;loc20;10010101;36,000
11/10/2024;loc20;10010101;264,500
11/10/2024;loc20;10010101;70,000
11/10/2024;loc21;10010101;147,000
11/10/2024;loc22;10010101;381,600
11/10/2024;loc23;10010101;339,300
11/10/2024;loc33;10010101;1.796,500
11/10/2024;loc24;10010101;1.224,500
11/10/2024;loc25;10010101;310,000
11/10/2024;loc25;10010101;40,200
11/10/2024;loc26;10010101;213,600
11/10/2024;loc26;10010101;80,000
11/10/2024;loc26;10010101;591,400
11/10/2024;loc27;10010101;24.000,000
11/10/2024;loc27;10010101;19.240,000
11/10/2024;loc27;10010101;-19.240,000
11/10/2024;loc27;10010101;19.240,000
11/10/2024;loc27;10010101;-50,000
11/10/2024;loc28;10010101;10,200
11/10/2024;loc28;10010101;16,000
11/10/2024;loc28;10010101;707,400
12/10/2024;loc30;10010101;-2,700
12/10/2024;loc19;10010101;259,900
12/10/2024;loc19;10010101;-1,000
12/10/2024;loc32;10010101;-5,800
12/10/2024;loc21;10010101;799,200
12/10/2024;loc21;10010101;190,000
12/10/2024;loc33;10010101;4,000
12/10/2024;loc33;10010101;2.394,100
13/10/2024;loc27;10010101;38.100,000
14/10/2024;loc02;10010101;540,400
14/10/2024;loc02;10010101;167,800
14/10/2024;loc02;10010101;90,000
14/10/2024;loc03;10010101;1.600,400
14/10/2024;loc03;10010101;1.760,700
14/10/2024;loc29;10010101;142,000
14/10/2024;loc04;10010101;50,000
14/10/2024;loc04;10010101;103,400
14/10/2024;loc04;10010101;126,600
14/10/2024;loc05;10010101;958,000
14/10/2024;loc05;10010101;2,000
14/10/2024;loc06;10010101;620,200
14/10/2024;loc07;10010101;41,200
14/10/2024;loc07;10010101;38,100
14/10/2024;loc08;10010101;530,800
14/10/2024;loc08;10010101;604,100
14/10/2024;loc30;10010101;-2,000
14/10/2024;loc30;10010101;5.918,400
14/10/2024;loc09;10010101;57,800
14/10/2024;loc09;10010101;-2,000
14/10/2024;loc09;10010101;979,100
14/10/2024;loc10;10010101;2.167,000
14/10/2024;loc10;10010101;2.784,800
14/10/2024;loc11;10010101;674,100
14/10/2024;loc11;10010101;113,400
14/10/2024;loc11;10010101;109,300
14/10/2024;loc12;10010101;1.907,300
14/10/2024;loc13;10010101;295,500
14/10/2024;loc13;10010101;251,000
14/10/2024;loc14;10010101;119,800
14/10/2024;loc15;10010101;39,200
14/10/2024;loc15;10010101;146,600
14/10/2024;loc15;10010101;32,000
14/10/2024;loc16;10010101;3.360,000
14/10/2024;loc16;10010101;1.638,200
14/10/2024;loc17;10010101;270,000
14/10/2024;loc17;10010101;860,000
14/10/2024;loc17;10010101;2.657,700
14/10/2024;loc18;10010101;330,800
14/10/2024;loc19;10010101;395,900
14/10/2024;loc19;10010101;738,800
14/10/2024;loc32;10010101;3.510,800
14/10/2024;loc32;10010101;1.357,100
14/10/2024;loc20;10010101;442,000
14/10/2024;loc20;10010101;822,000
14/10/2024;loc20;10010101;608,500
14/10/2024;loc20;10010101;649,300
14/10/2024;loc21;10010101;10,200
14/10/2024;loc22;10010101;480,400
14/10/2024;loc22;10010101;7,200
14/10/2024;loc23;10010101;295,200
14/10/2024;loc24;10010101;747,000
14/10/2024;loc25;10010101;82,000
14/10/2024;loc25;10010101;28,600
14/10/2024;loc25;10010101;300,000
14/10/2024;loc26;10010101;890,600
14/10/2024;loc27;10010101;46.670,000
14/10/2024;loc28;10010101;0,600
14/10/2024;loc28;10010101;275,400
15/10/2024;loc02;10010101;10,000
15/10/2024;loc02;10010101;150,000
15/10/2024;loc03;10010101;1.338,700
15/10/2024;loc03;10010101;1.542,200
15/10/2024;loc29;10010101;183,600
15/10/2024;loc04;10010101;162,800
15/10/2024;loc05;10010101;1.019,800
15/10/2024;loc06;10010101;60,000
15/10/2024;loc06;10010101;57,000
15/10/2024;loc06;10010101;742,100
15/10/2024;loc07;10010101;350,000
15/10/2024;loc08;10010101;805,900
15/10/2024;loc08;10010101;200,000
15/10/2024;loc30;10010101;-0,200
15/10/2024;loc30;10010101;4.492,500
15/10/2024;loc09;10010101;149,000
15/10/2024;loc09;10010101;1.641,800
15/10/2024;loc10;10010101;4.384,600
15/10/2024;loc11;10010101;644,900
15/10/2024;loc12;10010101;-1,200
15/10/2024;loc12;10010101;3.160,700
15/10/2024;loc13;10010101;335,200
15/10/2024;loc13;10010101;361,800
15/10/2024;loc14;10010101;361,700
15/10/2024;loc15;10010101;80,000
15/10/2024;loc15;10010101;378,700
15/10/2024;loc31;10010101;57,500
15/10/2024;loc16;10010101;1.360,000
15/10/2024;loc16;10010101;878,400
15/10/2024;loc17;10010101;1.106,400
15/10/2024;loc17;10010101;730,000
15/10/2024;loc17;10010101;250,000
15/10/2024;loc18;10010101;407,900
15/10/2024;loc32;10010101;1.366,400
15/10/2024;loc32;10010101;1.255,000
15/10/2024;loc32;10010101;1.157,800
15/10/2024;loc32;10010101;2.262,200
15/10/2024;loc32;10010101;1.227,500
15/10/2024;loc32;10010101;1.470,600
15/10/2024;loc32;10010101;2.244,800
15/10/2024;loc32;10010101;891,000
15/10/2024;loc32;10010101;1.008,900
15/10/2024;loc32;10010101;735,800
15/10/2024;loc20;10010101;556,300
15/10/2024;loc20;10010101;10,000
15/10/2024;loc20;10010101;923,000
15/10/2024;loc20;10010101;4,600
15/10/2024;loc20;10010101;496,000
15/10/2024;loc21;10010101;647,500
15/10/2024;loc21;10010101;580,000
15/10/2024;loc21;10010101;1.284,000
15/10/2024;loc22;10010101;932,900
15/10/2024;loc23;10010101;285,000
15/10/2024;loc33;10010101;1.241,500
15/10/2024;loc24;10010101;399,000
15/10/2024;loc26;10010101;427,500
15/10/2024;loc27;10010101;-620,000
15/10/2024;loc27;10010101;29.220,000
15/10/2024;loc28;10010101;80,000
15/10/2024;loc28;10010101;55,200
15/10/2024;loc28;10010101;1.020,000
16/10/2024;loc02;10010101;832,000
16/10/2024;loc02;10010101;260,100
16/10/2024;loc03;10010101;1.308,600
16/10/2024;loc03;10010101;1.545,100
16/10/2024;loc29;10010101;171,000
16/10/2024;loc04;10010101;2,800
16/10/2024;loc04;10010101;85,000
16/10/2024;loc05;10010101;247,500
16/10/2024;loc06;10010101;712,900
16/10/2024;loc07;10010101;519,000
16/10/2024;loc07;10010101;533,800
16/10/2024;loc08;10010101;446,700
16/10/2024;loc08;10010101;444,800
16/10/2024;loc30;10010101;-0,400
16/10/2024;loc09;10010101;1.655,800
16/10/2024;loc09;10010101;52,400
16/10/2024;loc10;10010101;5.264,300
16/10/2024;loc11;10010101;443,900
16/10/2024;loc12;10010101;1.733,000
16/10/2024;loc14;10010101;255,800
16/10/2024;loc15;10010101;184,000
16/10/2024;loc15;10010101;300,000
16/10/2024;loc31;10010101;376,500
16/10/2024;loc16;10010101;1.230,000
16/10/2024;loc16;10010101;1.165,500
16/10/2024;loc17;10010101;1.265,900
16/10/2024;loc17;10010101;1.006,800
16/10/2024;loc17;10010101;-0,200
16/10/2024;loc18;10010101;799,200
16/10/2024;loc19;10010101;643,600
16/10/2024;loc19;10010101;378,500
16/10/2024;loc32;10010101;1.233,200
16/10/2024;loc32;10010101;1.133,300
16/10/2024;loc32;10010101;22,000
16/10/2024;loc32;10010101;1.547,500
16/10/2024;loc32;10010101;2.025,700
16/10/2024;loc32;10010101;-7,400
16/10/2024;loc32;10010101;1.195,000
16/10/2024;loc32;10010101;1.135,400
16/10/2024;loc20;10010101;528,900
16/10/2024;loc20;10010101;600,400
16/10/2024;loc20;10010101;1.133,600
16/10/2024;loc20;10010101;737,200
16/10/2024;loc20;10010101;1.491,600
16/10/2024;loc20;10010101;1.062,200
16/10/2024;loc21;10010101;164,800
16/10/2024;loc21;10010101;300,000
16/10/2024;loc21;10010101;1.288,300
16/10/2024;loc22;10010101;420,200
16/10/2024;loc22;10010101;1.020,500
16/10/2024;loc23;10010101;663,300
16/10/2024;loc33;10010101;2.391,600
16/10/2024;loc33;10010101;4.300,000
16/10/2024;loc24;10010101;330,000
16/10/2024;loc24;10010101;604,500
16/10/2024;loc25;10010101;182,000
16/10/2024;loc25;10010101;148,200
16/10/2024;loc26;10010101;423,800
16/10/2024;loc26;10010101;180,000
16/10/2024;loc27;10010101;27.820,000
16/10/2024;loc28;10010101;207,400
17/10/2024;loc02;10010101;1.309,000
17/10/2024;loc02;10010101;189,800
17/10/2024;loc03;10010101;2.454,500
17/10/2024;loc03;10010101;2.338,500
17/10/2024;loc29;10010101;218,800
17/10/2024;loc29;10010101;186,000
17/10/2024;loc04;10010101;361,700
17/10/2024;loc04;10010101;2,000
17/10/2024;loc04;10010101;1,000
17/10/2024;loc05;10010101;1.185,400
17/10/2024;loc05;10010101;1.500,000
17/10/2024;loc05;10010101;870,300
17/10/2024;loc06;10010101;352,700
17/10/2024;loc07;10010101;596,400
17/10/2024;loc07;10010101;217,600
17/10/2024;loc07;10010101;89,200
17/10/2024;loc07;10010101;5,800
17/10/2024;loc08;10010101;489,600
17/10/2024;loc08;10010101;703,200
17/10/2024;loc30;10010101;4.867,300
17/10/2024;loc30;10010101;1,000
17/10/2024;loc30;10010101;-0,300
17/10/2024;loc30;10010101;-4.867,000
17/10/2024;loc30;10010101;4.402,600
17/10/2024;loc30;10010101;-0,800
17/10/2024;loc30;10010101;-5,000
17/10/2024;loc30;10010101;4.867,300
17/10/2024;loc09;10010101;3.049,600
17/10/2024;loc09;10010101;52,800
17/10/2024;loc10;10010101;6.582,400
17/10/2024;loc11;10010101;518,100
17/10/2024;loc12;10010101;-0,400
17/10/2024;loc12;10010101;3.034,500
17/10/2024;loc13;10010101;293,000
17/10/2024;loc13;10010101;726,900
17/10/2024;loc13;10010101;732,000
17/10/2024;loc13;10010101;335,900
17/10/2024;loc14;10010101;240,300
17/10/2024;loc15;10010101;100,000
17/10/2024;loc15;10010101;401,600
17/10/2024;loc15;10010101;3,600
17/10/2024;loc31;10010101;329,000
17/10/2024;loc16;10010101;290,000
17/10/2024;loc16;10010101;1.007,100
17/10/2024;loc17;10010101;180,000
17/10/2024;loc17;10010101;3.509,500
17/10/2024;loc17;10010101;1.828,000
17/10/2024;loc18;10010101;472,800
17/10/2024;loc19;10010101;-8,000
17/10/2024;loc19;10010101;1.122,800
17/10/2024;loc19;10010101;555,600
17/10/2024;loc19;10010101;1.030,000
17/10/2024;loc19;10010101;458,300
17/10/2024;loc32;10010101;13,800
17/10/2024;loc32;10010101;1.611,700
17/10/2024;loc32;10010101;1.291,100
17/10/2024;loc32;10010101;1.321,300
17/10/2024;loc32;10010101;1.348,700
17/10/2024;loc32;10010101;1.730,500
17/10/2024;loc32;10010101;969,800
17/10/2024;loc20;10010101;1.871,200
17/10/2024;loc20;10010101;655,000
17/10/2024;loc20;10010101;561,900
17/10/2024;loc20;10010101;0,600
17/10/2024;loc20;10010101;665,000
17/10/2024;loc21;10010101;1.094,200
17/10/2024;loc22;10010101;804,100
17/10/2024;loc22;10010101;200,400
17/10/2024;loc23;10010101;541,800
17/10/2024;loc33;10010101;1.386,100
